ORDERID,PRODUCTID,CUSTOMERID,EMPLOYEEID,ORDERPERIODID,REQUIREDPERIODID,SHIPPEDPERIODID,SHIPPERID,UNITPRICE,QUANTITY,DISCOUNT,UNITSALES,NETSALES,UNITCOST,COST
2117,3,103,13,1837,1850,1837,5,10,104,18,1040,853,7,780
3955,5,105,15,2108,2121,2108,3,1000,168,18,168000,137760,750,126000
2128,58,73,13,1829,1842,1829,11,95,814,18,77330,63411,71,57997
6452,11,27,27,2652,2665,2652,11,15,78,23,1170,901,11,877
3958,5,6,6,2116,2129,2116,4,1000,72,18,72000,59040,750,54000
2130,3,94,4,1839,1852,1839,7,10,181,18,1810,1484,7,1357
6462,11,6,6,2658,2671,2658,9,15,21,23,315,243,11,236
3965,32,73,13,2100,2113,2100,10,1300,43,18,55900,45838,975,41925
6462,29,6,6,2658,2671,2658,9,1200,8,24,9600,7296,900,7200
2133,36,3,3,1839,1852,1839,2,800,187,18,149600,122672,600,112200
3969,32,79,19,2107,2120,2107,3,1300,51,18,66300,54366,975,49725
6470,11,96,6,2658,2671,2658,6,15,39,23,585,450,11,438
2134,3,69,9,1838,1851,1838,11,10,52,18,520,426,7,390
3970,32,80,20,2117,2130,2117,2,1300,56,18,72800,59696,975,54600
6476,29,22,22,2667,2680,2667,9,1200,20,25,24000,18000,900,18000
3988,5,58,28,2116,2129,2116,2,1000,240,18,240000,196800,750,180000
2137,3,44,14,1915,1928,1915,4,10,85,18,850,697,7,637
6483,29,55,25,2653,2666,2653,3,1200,16,25,19200,14400,900,14400
2138,3,46,16,1845,1858,1845,9,10,99,18,990,812,7,742
3996,32,34,4,2109,2122,2109,3,1300,62,18,80600,66092,975,60450
6487,29,90,30,2652,2665,2652,9,1200,29,25,34800,26100,900,26100
6489,29,61,1,2651,2664,2651,10,1200,25,25,30000,22500,900,22500
4006,5,7,7,2119,2132,2119,4,1000,161,18,161000,132020,750,120750
2139,36,70,10,1830,1843,1830,1,800,152,18,121600,99712,600,91200
6490,27,72,12,2660,2673,2660,1,500,28,25,14000,10500,375,10500
2148,36,95,5,1842,1855,1842,4,800,444,18,355200,291264,600,266400
4026,32,61,1,2117,2130,2117,1,1300,95,18,123500,101270,975,92625
6501,29,13,13,2670,2683,2670,3,1200,22,25,26400,19800,900,19800
2151,3,7,7,1844,1857,1844,2,10,120,18,1200,984,7,900
4036,32,26,26,2125,2138,2125,8,1300,73,18,94900,77818,975,71175
6502,29,19,19,2660,2673,2660,2,1200,13,25,15600,11700,900,11700
2163,3,62,2,1837,1850,1837,11,10,108,18,1080,886,7,810
4040,32,111,21,2125,2138,2125,10,1300,22,18,28600,23452,975,21450
6504,11,105,15,2672,2685,2672,10,15,26,23,390,300,11,292
2179,36,52,22,1833,1846,1833,10,800,206,18,164800,135136,600,123600
4041,51,120,30,2115,2128,2115,10,600,1068,18,640800,525456,450,480600
6507,29,95,5,2670,2683,2670,3,1200,33,25,39600,29700,900,29700
2225,36,52,22,1853,1866,1856,5,800,213,18,170400,139728,600,127800
4048,5,87,27,2121,2134,2121,6,1000,116,18,116000,95120,750,87000
6511,29,61,1,2667,2680,2667,10,1200,26,25,31200,23400,900,23400
6514,29,1,1,2675,2688,2679,11,1200,22,25,26400,19800,900,19800
4050,5,101,11,2121,2134,2121,6,1000,148,18,148000,121360,750,111000
2238,3,80,20,1858,1871,1858,11,10,101,18,1010,828,7,757
6515,27,27,27,2675,2688,2679,10,500,62,25,31000,23250,375,23250
4052,51,117,27,2123,2136,2123,5,600,913,18,547800,449196,450,410850
2240,36,60,30,1853,1866,1853,8,800,125,18,100000,82000,600,75000
6515,29,27,27,2675,2688,2679,10,1200,31,25,37200,27900,900,27900
4060,5,43,13,2125,2138,2125,1,1000,96,18,96000,78720,750,72000
2245,3,57,27,1860,1873,1860,11,10,128,18,1280,1050,7,960
6521,29,55,25,2660,2673,2660,7,1200,17,25,20400,15300,900,15300
4083,5,59,29,2117,2130,2117,1,1000,228,18,228000,186960,750,171000
2249,36,108,18,1844,1857,1844,11,800,162,18,129600,106272,600,97200
6529,11,40,10,2676,2689,2681,5,15,24,23,360,277,11,270
2256,3,59,29,1850,1863,1850,9,10,132,18,1320,1082,7,990
4087,5,98,8,2116,2129,2116,4,1000,167,18,167000,136940,750,125250
6530,11,5,5,2678,2691,2681,2,15,71,23,1065,820,11,798
6531,29,10,10,2669,2682,2669,7,1200,10,25,12000,9000,900,9000
2259,36,96,6,1854,1867,1854,4,800,112,18,89600,73472,600,67200
4094,5,94,4,2117,2130,2117,2,1000,340,18,340000,278800,750,255000
6532,29,12,12,2681,2694,2681,3,1200,20,25,24000,18000,900,18000
4101,51,33,3,2126,2139,2126,11,600,890,18,534000,437880,450,400500
2263,36,120,30,1855,1868,1855,3,800,302,18,241600,198112,600,181200
6538,29,112,22,2671,2684,2671,5,1200,16,25,19200,14400,900,14400
2266,36,38,8,1859,1872,1859,4,800,167,18,133600,109552,600,100200
4103,5,49,19,2127,2140,2127,7,1000,170,18,170000,139400,750,127500
6542,29,57,27,2680,2693,2680,1,1200,46,25,55200,41400,900,41400
4106,32,83,23,2125,2138,2125,4,1300,35,18,45500,37310,975,34125
2283,36,92,2,1861,1874,1861,1,800,217,18,173600,142352,600,130200
6554,29,19,19,2674,2687,2674,8,1200,14,25,16800,12600,900,12600
6561,11,114,24,2684,2697,2684,11,15,38,23,570,439,11,427
4124,51,107,17,2129,2142,2129,11,600,471,18,282600,231732,450,211950
2285,36,35,5,1848,1861,1848,9,800,409,18,327200,268304,600,245400
6569,29,85,25,2674,2687,2674,9,1200,8,25,9600,7200,900,7200
4129,32,76,16,2122,2135,2125,5,1300,49,18,63700,52234,975,47775
2294,3,11,11,1861,1874,1861,3,10,76,18,760,623,7,570
6576,27,58,28,2679,2692,2679,7,500,33,25,16500,12375,375,12375
4142,5,80,20,2136,2149,2136,2,1000,161,18,161000,132020,750,120750
2296,36,23,23,1851,1864,1851,1,800,176,18,140800,115456,600,105600
6580,11,37,7,2678,2691,2678,4,15,15,23,225,173,11,168
2314,36,100,10,1871,1884,1871,4,800,220,18,176000,144320,600,132000
4158,5,104,14,2136,2149,2136,5,1000,170,18,170000,139400,750,127500
6582,11,106,16,2688,2701,2688,3,15,31,23,465,358,11,348
6586,29,95,5,2687,2700,2687,1,1200,34,25,40800,30600,900,30600
4159,5,118,28,2130,2143,2130,1,1000,240,18,240000,196800,750,180000
2315,3,32,2,1867,1880,1867,11,10,174,18,1740,1427,7,1305
6603,29,105,15,2695,2708,2695,3,1200,13,27,15600,11388,900,11700
2323,36,61,1,1855,1868,1855,9,800,290,18,232000,190240,600,174000
4160,5,119,29,2128,2141,2128,8,1000,218,18,218000,178760,750,163500
6612,29,18,18,2689,2702,2689,3,1200,16,25,19200,14400,900,14400
2327,3,110,20,1868,1881,1868,8,10,109,18,1090,894,7,817
6626,29,70,10,2693,2706,2693,11,1200,9,25,10800,8100,900,8100
4160,32,119,29,2128,2141,2128,8,1300,72,18,93600,76752,975,70200
2328,3,26,26,1861,1874,1861,9,10,85,18,850,697,7,637
6643,29,5,5,2700,2713,2700,10,1200,40,25,48000,36000,900,36000
4184,5,1,1,2144,2157,2144,7,1000,642,18,642000,526440,750,481500
6649,29,96,6,2702,2715,2702,5,1200,14,25,16800,12600,900,12600
4185,32,2,2,2134,2147,2134,3,1300,112,18,145600,119392,975,109200
2339,58,114,24,1873,1886,1873,7,95,1396,18,132620,108748,71,99465
6651,11,3,3,2707,2720,2707,10,15,40,21,600,474,11,450
4186,5,18,18,2138,2151,2138,9,1000,133,18,133000,109060,750,99750
2340,36,115,25,1872,1885,1872,5,800,139,18,111200,91184,600,83400
6652,29,80,20,2706,2719,2706,7,1200,8,25,9600,7200,900,7200
6669,29,95,5,2703,2716,2711,10,1200,34,25,40800,30600,900,30600
6672,29,98,8,2705,2718,2705,4,1200,11,25,13200,9900,900,9900
6679,29,39,9,2704,2717,2704,11,1200,9,25,10800,8100,900,8100
6684,11,75,15,2714,2727,2714,1,15,23,21,345,273,11,258
6706,29,111,21,2703,2716,2703,4,1200,10,25,12000,9000,900,9000
2344,36,79,19,1866,1879,1866,10,800,244,18,195200,160064,600,146400
6708,11,36,6,2716,2729,2716,11,15,16,21,240,190,11,180
4197,5,28,28,2143,2156,2143,3,1000,232,18,232000,190240,750,174000
6715,29,86,26,2720,2733,2720,3,1200,22,25,26400,19800,900,19800
2344,58,79,19,1866,1879,1866,10,95,1624,18,154280,126510,71,115710
4210,51,33,3,2148,2161,2148,3,600,942,18,565200,463464,450,423900
6722,29,92,2,2722,2735,2722,10,1200,24,25,28800,21600,900,21600
2346,3,14,14,1862,1875,1862,3,10,60,18,600,492,7,450
4214,32,114,24,2149,2162,2149,7,1300,56,18,72800,59696,975,54600
6727,29,101,11,2721,2734,2721,7,1200,17,25,20400,15300,900,15300
2352,36,24,24,1864,1877,1864,10,800,102,18,81600,66912,600,61200
4222,5,109,19,2142,2155,2144,11,1000,89,18,89000,72980,750,66750
6731,29,26,26,2713,2726,2713,7,1200,21,25,25200,18900,900,18900
4223,51,3,3,2152,2165,2152,6,600,834,18,500400,410328,450,375300
2353,3,36,6,1871,1884,1871,6,10,47,18,470,385,7,352
6736,29,23,23,2717,2730,2717,3,1200,7,25,8400,6300,900,6300
4284,5,15,15,2145,2158,2145,4,1000,172,18,172000,141040,750,129000
2355,3,66,6,1868,1881,1868,6,10,57,18,570,467,7,427
6741,11,112,22,2726,2739,2726,7,15,2,19,30,24,11,22
4285,5,18,18,2162,2175,2162,6,1000,128,18,128000,104960,750,96000
2363,3,40,10,1864,1877,1864,9,10,53,18,530,435,7,397
6743,29,39,9,2711,2724,2711,10,1200,9,25,10800,8100,900,8100
4288,5,63,3,2154,2167,2154,10,1000,326,18,326000,267320,750,244500
2377,58,112,22,1876,1889,1876,9,95,1650,18,156750,128535,71,117562
6744,11,77,17,2722,2735,2722,2,15,65,19,975,790,11,731
4289,32,81,21,2155,2168,2155,10,1300,52,18,67600,55432,975,50700
2383,36,105,15,1879,1892,1879,11,800,178,18,142400,116768,600,106800
6749,29,68,8,2722,2735,2722,9,1200,10,25,12000,9000,900,9000
4312,5,76,16,2167,2180,2167,10,1000,147,18,147000,120540,750,110250
2388,36,73,13,1865,1878,1865,3,800,143,18,114400,93808,600,85800
6751,29,34,4,2721,2734,2721,5,1200,15,25,18000,13500,900,13500
2394,3,31,1,1882,1895,1882,2,10,143,18,1430,1173,7,1072
4313,32,87,27,2155,2168,2155,1,1300,43,18,55900,45838,975,41925
6757,29,90,30,2717,2730,2721,5,1200,23,25,27600,20700,900,20700
4320,5,66,6,2155,2168,2156,2,1000,111,18,111000,91020,750,83250
2403,36,104,14,1873,1886,1873,6,800,212,18,169600,139072,600,127200
6770,29,106,16,2719,2732,2719,7,1200,16,25,19200,14400,900,14400
6773,29,74,14,2736,2749,2736,5,1200,9,22,10800,8424,900,8100
4321,5,86,26,2155,2168,2155,9,1000,248,18,248000,203360,750,186000
2403,58,104,14,1873,1886,1873,6,95,1410,18,133950,109839,71,100462
4331,5,111,21,2159,2172,2159,10,1000,69,18,69000,56580,750,51750
2406,36,53,23,1883,1896,1883,5,800,200,18,160000,131200,600,120000
4343,32,22,22,2164,2177,2164,7,1300,38,18,49400,40508,975,37050
2412,36,14,14,1868,1881,1868,4,800,128,18,102400,83968,600,76800
4355,51,94,4,2156,2169,2156,10,600,1532,18,919200,753744,450,689400
2414,3,48,18,1874,1887,1874,6,10,68,18,680,558,7,510
6784,29,75,15,2736,2749,2736,6,1200,12,27,14400,10512,900,10800
4356,32,95,5,2170,2183,2170,7,1300,114,18,148200,121524,975,111150
2422,36,62,2,1880,1893,1880,2,800,245,18,196000,160720,600,147000
6801,29,13,13,2736,2749,2736,10,1200,20,25,24000,18000,900,18000
4369,5,67,7,2155,2168,2155,1,1000,163,18,163000,133660,750,122250
2428,36,85,25,1875,1888,1875,4,800,193,18,154400,126608,600,115800
6811,11,106,16,2739,2752,2739,9,15,82,19,1230,996,11,922
6816,27,108,18,2740,2753,2740,4,500,34,25,17000,12750,375,12750
4376,51,75,15,2175,2188,2175,10,600,766,18,459600,376872,450,344700
2430,36,90,30,1877,1890,1877,5,800,145,18,116000,95120,600,87000
6826,27,77,17,2730,2743,2736,8,500,27,25,13500,10125,375,10125
2431,3,101,11,1871,1884,1871,6,10,81,18,810,664,7,607
4398,32,37,7,2172,2185,2172,9,1300,52,18,67600,55432,975,50700
6834,29,19,19,2740,2753,2740,5,1200,15,25,18000,13500,900,13500
2434,3,55,25,1890,1903,1890,10,10,88,18,880,722,7,660
4413,5,94,4,2181,2194,2181,4,1000,352,18,352000,288640,750,264000
6840,27,95,5,2733,2746,2733,11,500,58,25,29000,21750,375,21750
2435,3,63,3,1878,1891,1878,7,10,189,18,1890,1550,7,1417
4418,5,58,28,2171,2184,2171,7,1000,256,18,256000,209920,750,192000
6841,11,18,18,2751,2764,2759,5,15,66,19,990,802,11,742
4420,32,77,17,2164,2177,2164,8,1300,40,18,52000,42640,975,39000
2451,3,38,8,1890,1903,1890,10,10,92,18,920,754,7,690
4425,5,73,13,2176,2189,2176,3,1000,150,18,150000,123000,750,112500
2457,36,1,1,1874,1887,1874,10,800,424,18,339200,278144,600,254400
4429,5,78,18,2183,2196,2183,6,1000,94,18,94000,77080,750,70500
2459,3,21,21,1874,1887,1874,8,10,54,18,540,443,7,405
6844,29,112,22,2733,2746,2733,8,1200,14,25,16800,12600,900,12600
4431,5,93,3,2174,2187,2174,3,1000,352,18,352000,288640,750,264000
2462,36,71,11,1875,1888,1875,2,800,248,18,198400,162688,600,148800
6861,11,55,25,2755,2768,2755,10,15,85,19,1275,1033,11,956
4448,5,51,21,2180,2193,2180,9,1000,91,18,91000,74620,750,68250
2463,36,76,16,1890,1903,1890,1,800,146,18,116800,95776,600,87600
6863,29,117,27,2748,2761,2748,9,1200,21,25,25200,18900,900,18900
4451,5,110,20,2185,2198,2185,7,1000,173,18,173000,141860,750,129750
2467,3,60,30,1891,1904,1891,5,10,70,18,700,574,7,525
6864,27,37,7,2754,2767,2754,8,500,17,25,8500,6375,375,6375
6865,29,56,26,2738,2751,2738,1,1200,23,25,27600,20700,900,20700
4453,5,10,10,2176,2189,2176,3,1000,93,18,93000,76260,750,69750
2477,36,113,23,1891,1904,1891,1,800,137,18,109600,89872,600,82200
6869,29,119,29,2757,2770,2757,7,1200,27,25,32400,24300,900,24300
4456,32,53,23,2174,2187,2174,6,1300,42,18,54600,44772,975,40950
2485,3,13,13,1888,1901,1888,9,10,90,18,900,738,7,675
6870,29,3,3,2747,2760,2747,9,1200,22,28,26400,19008,900,19800
4457,5,71,11,2173,2186,2173,9,1000,173,18,173000,141860,750,129750
2486,36,36,6,1894,1907,1894,6,800,97,18,77600,63632,600,58200
6878,27,93,3,2754,2767,2754,1,500,27,28,13500,9720,375,10125
4461,51,12,12,2179,2192,2179,5,600,719,18,431400,353748,450,323550
6885,29,41,11,2749,2762,2749,11,1200,10,25,12000,9000,900,9000
2489,36,115,25,1896,1909,1896,9,800,147,18,117600,96432,600,88200
6887,29,102,12,2743,2756,2743,2,1200,8,25,9600,7200,900,7200
2501,36,69,9,1888,1901,1888,4,800,111,18,88800,72816,600,66600
6888,27,4,4,2759,2772,2761,10,500,64,28,32000,23040,375,24000
2502,36,87,27,1888,1901,1888,11,800,123,18,98400,80688,600,73800
6892,11,52,22,2760,2773,2760,10,15,17,16,255,214,11,191
2504,3,108,18,1888,1901,1888,3,10,93,18,930,763,7,697
6905,29,86,26,2758,2771,2758,3,1200,17,25,20400,15300,900,15300
2505,36,119,29,1894,1907,1894,2,800,205,18,164000,134480,600,123000
6910,11,14,14,2768,2781,2768,7,15,166,16,2490,2092,11,1867
6915,27,108,18,2749,2762,2749,1,500,33,25,16500,12375,375,12375
2509,36,85,25,1884,1897,1884,8,800,200,18,160000,131200,600,120000
6921,27,100,10,2748,2761,2748,4,500,37,25,18500,13875,375,13875
2529,36,52,22,1895,1908,1895,8,800,234,18,187200,153504,600,140400
6923,29,17,17,2764,2777,2764,3,1200,6,25,7200,5400,900,5400
2530,36,57,27,1891,1904,1891,1,800,262,18,209600,171872,600,157200
6925,29,76,16,2760,2773,2760,5,1200,7,25,8400,6300,900,6300
2545,36,71,11,1902,1915,1902,9,800,248,18,198400,162688,600,148800
6937,27,12,12,2758,2771,2761,9,500,38,25,19000,14250,375,14250
2549,36,31,1,1901,1914,1901,10,800,304,18,243200,199424,600,182400
6956,27,100,10,2767,2780,2767,2,500,35,25,17500,13125,375,13125
6964,27,22,22,2772,2785,2772,1,500,38,25,19000,14250,375,14250
2569,3,48,18,1904,1917,1906,9,10,96,18,960,787,7,720
2570,36,64,4,1906,1919,1906,7,800,244,18,195200,160064,600,146400
2575,36,65,5,1899,1912,1899,11,800,410,18,328000,268960,600,246000
2583,36,50,20,1896,1909,1896,5,800,117,18,93600,76752,600,70200
2593,36,118,28,1894,1907,1894,10,800,322,18,257600,211232,600,193200
2600,36,95,5,1904,1917,1904,4,800,504,18,403200,330624,600,302400
2604,36,27,27,1907,1920,1907,10,800,181,18,144800,118736,600,108600
2614,3,112,22,1905,1918,1905,9,10,176,18,1760,1443,7,1320
2614,36,112,22,1905,1918,1905,9,800,252,18,201600,165312,600,151200
2616,3,2,2,1899,1912,1899,1,10,244,18,2440,2001,7,1830
2619,3,46,16,1901,1914,1901,5,10,145,18,1450,1189,7,1087
2628,36,72,12,1900,1913,1900,11,800,90,18,72000,59040,600,54000
2629,3,92,2,1911,1924,1911,4,10,161,18,1610,1320,7,1207
2652,58,14,14,1916,1929,1916,1,95,981,18,93195,76420,71,69896
2653,36,28,28,1907,1920,1907,9,800,301,18,240800,197456,600,180600
2661,36,70,10,1905,1918,1905,5,800,197,18,157600,129232,600,118200
2670,36,109,19,1907,1920,1907,10,800,117,18,93600,76752,600,70200
2673,36,76,16,1924,1937,1924,10,800,160,18,128000,104960,600,96000
2675,36,105,15,1923,1936,1923,1,800,197,18,157600,129232,600,118200
6966,29,67,7,2757,2770,2757,2,1200,7,25,8400,6300,900,6300
2684,3,31,1,1912,1925,1912,10,10,220,18,2200,1804,7,1650
6968,29,49,19,2765,2778,2765,3,1200,10,25,12000,9000,900,9000
6969,11,77,17,2758,2771,2758,5,15,271,16,4065,3415,11,3048
2686,36,66,6,1926,1939,1926,11,800,109,18,87200,71504,600,65400
6972,27,54,24,2771,2784,2778,9,500,14,25,7000,5250,375,5250
2688,36,88,28,1935,1948,1935,3,800,212,18,169600,139072,600,127200
6980,29,92,2,2776,2789,2776,6,1200,25,28,30000,21600,900,22500
2689,36,99,9,1915,1928,1915,9,800,97,18,77600,63632,600,58200
6988,27,70,10,2773,2786,2773,5,500,16,25,8000,6000,375,6000
2717,36,48,18,1916,1929,1916,6,800,143,18,114400,93808,600,85800
6990,29,87,27,2777,2790,2777,10,1200,18,25,21600,16200,900,16200
2718,36,53,23,1913,1926,1913,8,800,189,18,151200,123984,600,113400
6999,29,97,7,2777,2790,2777,3,1200,9,25,10800,8100,900,8100
7009,29,5,5,2785,2798,2785,2,1200,37,28,44400,31968,900,33300
2722,36,91,1,1918,1931,1918,2,800,231,18,184800,151536,600,138600
7012,27,50,20,2775,2788,2777,11,500,38,25,19000,14250,375,14250
2723,3,94,4,1912,1925,1912,6,10,320,18,3200,2624,7,2400
7018,27,7,7,2776,2789,2776,10,500,12,25,6000,4500,375,4500
2729,3,68,8,1929,1942,1929,8,10,142,18,1420,1164,7,1065
7025,29,113,23,2783,2796,2783,8,1200,6,25,7200,5400,900,5400
2740,36,78,18,1931,1944,1931,6,800,98,18,78400,64288,600,58800
7028,29,24,24,2788,2801,2788,11,1200,13,25,15600,11700,900,11700
2750,36,92,2,1936,1949,1937,8,800,239,18,191200,156784,600,143400
7042,29,41,11,2789,2802,2789,2,1200,9,25,10800,8100,900,8100
2755,36,10,10,1932,1945,1932,9,800,102,18,81600,66912,600,61200
7063,29,34,4,2791,2804,2791,4,1200,16,29,19200,13632,900,14400
2776,36,15,15,1938,1951,1938,1,800,231,18,184800,151536,600,138600
7072,11,80,20,2790,2803,2790,1,15,17,14,255,219,11,191
7074,29,57,27,2785,2798,2785,3,1200,38,25,45600,34200,900,34200
2796,58,91,1,1940,1953,1940,7,95,1635,18,155325,127367,71,116493
7081,27,64,4,2788,2801,2788,11,500,27,29,13500,9585,375,10125
2801,3,43,13,1931,1944,1931,7,10,115,18,1150,943,7,862
7088,29,38,8,2790,2803,2790,11,1200,8,25,9600,7200,900,7200
2810,36,113,23,1928,1941,1928,5,800,160,18,128000,104960,600,96000
7092,27,75,15,2797,2810,2797,2,500,23,28,11500,8280,375,8625
2812,3,102,12,1943,1956,1943,5,10,189,18,1890,1550,7,1417
7103,29,90,30,2800,2813,2800,8,1200,23,25,27600,20700,900,20700
2814,36,25,25,1938,1951,1938,2,800,192,18,153600,125952,600,115200
7107,29,45,15,2797,2810,2797,8,1200,8,28,9600,6912,900,7200
2823,3,104,14,1943,1956,1943,7,10,253,18,2530,2075,7,1897
7112,29,62,2,2806,2819,2806,1,1200,13,29,15600,11076,900,11700
2853,36,2,2,1935,1948,1935,11,800,401,18,320800,263056,600,240600
7121,29,112,22,2798,2811,2798,8,1200,13,25,15600,11700,900,11700
2856,36,45,15,1947,1960,1947,8,800,139,18,111200,91184,600,83400
7151,29,108,18,2805,2818,2805,7,1200,16,25,19200,14400,900,14400
2873,36,110,20,1946,1959,1949,6,800,256,18,204800,167936,600,153600
7154,27,72,12,2807,2820,2807,9,500,25,25,12500,9375,375,9375
7154,29,72,12,2807,2820,2807,9,1200,12,25,14400,10800,900,10800
2891,36,10,10,1954,1967,1954,7,800,106,18,84800,69536,600,63600
7155,29,92,2,2809,2822,2809,10,1200,21,29,25200,17892,900,18900
2904,36,2,2,1960,1973,1960,7,800,417,18,333600,273552,600,250200
2907,3,58,28,1952,1965,1952,2,10,315,18,3150,2583,7,2362
7171,29,111,21,2802,2815,2802,2,1200,10,25,12000,9000,900,9000
7180,27,45,15,2814,2827,2814,11,500,15,28,7500,5400,375,5625
2914,36,30,30,1947,1960,1947,6,800,275,18,220000,180400,600,165000
2925,3,94,4,1944,1957,1944,5,10,501,18,5010,4108,7,3757
7187,29,91,1,2821,2834,2821,2,1200,21,31,25200,17388,900,18900
7195,27,83,23,2815,2828,2815,11,500,13,25,6500,4875,375,4875
2933,36,24,24,1951,1964,1951,7,800,111,18,88800,72816,600,66600
7201,27,67,7,2814,2827,2814,3,500,16,25,8000,6000,375,6000
3419,36,88,28,2034,2047,2042,6,800,307,18,245600,201392,600,184200
7202,27,90,30,2807,2820,2807,4,500,48,25,24000,18000,375,18000
3432,3,104,14,2019,2032,2019,1,10,332,18,3320,2722,7,2490
7208,27,114,24,2809,2822,2809,6,500,34,25,17000,12750,375,12750
3436,3,67,7,2037,2050,2037,7,10,292,18,2920,2394,7,2190
7213,27,54,24,2813,2826,2813,5,500,14,25,7000,5250,375,5250
3450,58,115,25,2026,2039,2026,8,95,1456,18,138320,113422,71,103740
7213,29,54,24,2813,2826,2813,5,1200,6,25,7200,5400,900,5400
3454,3,45,15,2027,2040,2027,8,10,232,18,2320,1902,7,1740
7217,29,49,19,2823,2836,2823,11,1200,9,25,10800,8100,900,8100
7229,29,22,22,2827,2840,2827,11,1200,15,25,18000,13500,900,13500
3462,36,97,7,2029,2042,2029,10,800,270,18,216000,177120,600,162000
7232,29,3,3,2815,2828,2815,9,1200,18,31,21600,14904,900,16200
3472,36,102,12,2029,2042,2029,11,800,252,18,201600,165312,600,151200
7243,29,12,12,2826,2839,2826,3,1200,15,25,18000,13500,900,13500
3475,36,16,16,2035,2048,2043,10,800,172,18,137600,112832,600,103200
7250,29,109,19,2818,2831,2818,3,1200,7,25,8400,6300,900,6300
3476,36,75,15,2044,2057,2044,2,800,270,18,216000,177120,600,162000
7264,29,61,1,2832,2845,2832,4,1200,26,31,31200,21528,900,23400
7266,29,19,19,2837,2850,2837,4,1200,13,25,15600,11700,900,11700
7275,29,40,10,2830,2843,2830,8,1200,11,25,13200,9900,900,9900
3502,3,52,22,2030,2043,2030,10,10,350,18,3500,2870,7,2625
7280,11,100,10,2829,2842,2829,6,15,836,14,12540,10784,11,9405
3523,36,22,22,2047,2060,2048,9,800,145,18,116000,95120,600,87000
7294,29,9,9,2837,2850,2837,9,1200,7,25,8400,6300,900,6300
7295,11,56,26,2827,2840,2827,6,15,1113,14,16695,14358,11,12521
7312,11,37,7,2847,2860,2847,4,15,468,14,7020,6037,11,5265
3524,36,50,20,2032,2045,2032,10,800,157,18,125600,102992,600,94200
